FACIL,Country,REGION,Zone,FACTYPE,MGA,FTYPE,Factype2,ownership,water_source,soapwater,st_precautions,preparedness,prep2,TBservice,HIVcare,meetings,quality,inpatient,numberbeds,total_full,outpatients,LATNUM,LONGNUM
10778,BAN,4,,1,1,1,1,1,1,1,0,0.909090909,1,1,,,1,1,80,94,1034,23.635495,88.84702
10779,BAN,4,,3,1,1,2,1,1,0,1,0.636363636,0,1,,,1,1,0,2,55,23.642362,88.851207
10780,BAN,4,,5,1,2,2,1,1,1,0,0.636363636,1,1,,,0,0,0,3,,23.602322,88.885875
10781,BAN,4,,6,1,2,2,1,1,1,1,0.727272727,1,0,,,1,0,,2,,23.556782,88.86327
10782,BAN,4,,8,1,2,2,1,1,0,1,0.545454545,0,1,,,1,0,,3,,23.660858,88.88297
10783,BAN,4,,4,1,2,2,1,1,1,0,0.363636364,0,0,,,1,0,,0,,23.518147,88.753757
10784,BAN,4,,6,1,2,2,1,1,1,0,0.363636364,0,1,,,0,0,,1,,23.493235,88.84128
10785,BAN,4,,8,1,2,2,1,1,1,0,0.272727273,0,1,,,1,0,,2,,23.482918,88.92101
10786,BAN,4,,2,1,1,1,1,1,1,0,0.545454545,0,1,,,0,1,40,53,888,23.022153,89.395645
10787,BAN,4,,8,1,2,2,1,0,1,0,,0,1,,,0,0,,3,,23.048322,89.419363
10788,BAN,4,,4,1,2,2,1,1,1,1,0.909090909,1,1,,,0,0,,6,,23.256302,89.345243
10789,BAN,4,,8,1,2,2,1,1,1,1,,0,1,,,1,0,,2,,23.275168,89.08238
10790,BAN,4,,2,1,1,1,1,1,1,0,0.272727273,0,1,,,0,1,36,40,422,23.104448,89.109168
10791,BAN,4,,4,1,2,2,1,1,1,1,0.818181818,0,0,,,0,0,,2,,23.062213,89.012798
10792,BAN,4,,6,1,2,2,1,,,,,,,,,,,,,,23.171933,89.03385
10793,BAN,4,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,3,,23.048283,89.02411
10794,BAN,4,,8,1,2,2,1,0,1,1,,0,1,,,0,0,,3,,22.925815,89.170183
10795,BAN,4,,1,1,1,1,1,1,1,0,0.454545455,0,1,,,1,1,261,210,9990,23.168365,89.209125
10796,BAN,4,,3,1,1,2,1,1,1,1,0.545454545,0,0,,,1,1,0,5,55,23.162647,89.206108
10797,BAN,4,,4,1,2,2,1,1,1,0,0.454545455,0,0,,,1,1,2,2,1,23.151355,89.170833
10798,BAN,4,,8,1,2,2,1,0,1,0,0.363636364,0,1,,,0,0,,3,,23.204563,89.195375
10799,BAN,4,,9,3,1,2,2,1,1,1,0.818181818,0,1,,,1,0,,4,,23.17245,89.213737
10800,BAN,4,,10,4,1,2,2,1,1,0,0.454545455,0,1,,,0,1,15,30,116,23.168435,89.210363
10801,BAN,4,,10,4,1,2,2,1,1,0,0.636363636,1,1,,,0,1,30,56,203,23.168075,89.209258
10802,BAN,4,,10,4,1,2,2,1,1,0,0.636363636,1,1,,,1,1,50,34,38,23.167672,89.209652
10803,BAN,4,,10,4,1,2,2,1,1,0,0.636363636,1,1,,,1,1,14,131,45,23.16899,89.213093
10804,BAN,4,,10,4,1,2,2,1,1,0,0.454545455,0,1,,,1,1,40,30,56,23.162562,89.207238
10805,BAN,4,,6,1,2,2,1,,,,,,,,,,,,,,22.931077,89.51047
10806,BAN,4,,4,1,2,2,1,0,1,1,,0,1,,,0,0,,2,,23.065048,89.279708
10807,BAN,4,,8,1,2,2,1,1,1,0,0.363636364,0,1,,,0,0,,1,,23.023113,89.120608
10808,BAN,4,,4,1,2,2,1,1,0,0,,0,1,,,0,0,,1,,22.959125,88.895232
10809,BAN,4,,6,1,2,2,1,1,0,0,,0,1,,,0,0,,1,,23.131872,88.956925
10810,BAN,4,,8,1,2,2,1,1,1,1,,0,1,,,1,0,,2,,23.113183,88.91543
10811,BAN,4,,2,1,1,1,1,1,1,0,0.363636364,0,1,,,1,1,40,36,858,23.648862,89.044157
10812,BAN,4,,5,1,2,2,1,1,0,0,0.363636364,0,0,,,1,0,,6,,0,0
10813,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,3,,23.57964,89.12398
10814,BAN,4,,1,1,1,1,1,1,1,0,0.545454545,0,1,,,1,1,80,105,3254,23.530173,89.172372
10815,BAN,4,,3,1,1,2,1,1,1,0,0.363636364,0,0,,,0,1,0,1,16,23.545,89.168873
10816,BAN,4,,4,1,2,2,1,1,1,0,0.363636364,0,0,,,0,0,,3,,23.461985,89.296253
10817,BAN,4,,5,1,2,2,1,1,0,0,0.272727273,0,0,,,0,0,,5,,23.490692,89.199725
10818,BAN,4,,8,1,2,2,1,1,0,0,,0,0,,,1,0,,3,,23.52696,89.020192
10819,BAN,4,,9,3,1,2,2,1,1,0,0.454545455,1,0,,,1,0,,5,,23.544525,89.16757
10820,BAN,4,,10,4,1,2,2,1,1,0,0.363636364,0,0,,,1,1,20,57,278,23.544828,89.164075
10821,BAN,4,,4,1,2,2,1,1,0,0,0.181818182,0,0,,,0,0,,3,,23.37797,89.074672
10822,BAN,4,,8,1,2,2,1,1,1,0,0.363636364,0,0,,,1,0,,2,,23.344072,89.178675
10823,BAN,4,,6,1,2,2,1,1,0,0,,0,1,,,0,0,,1,,23.488998,88.985867
10824,BAN,4,,2,1,1,1,1,1,1,0,0.454545455,0,1,,,1,1,40,33,611,23.362028,88.924773
10825,BAN,4,,5,1,2,2,1,1,0,0,0.545454545,0,0,,,1,1,2,1,2,23.281638,88.818597
10826,BAN,4,,6,1,2,2,1,1,0,0,,0,1,,,0,0,,1,,23.325427,88.75069
10827,BAN,4,,8,1,2,2,1,1,1,1,0.636363636,0,1,,,0,0,,2,,23.302992,88.858913
10828,BAN,4,,4,1,2,2,1,1,0,0,0.181818182,0,0,,,0,0,,6,,23.713207,89.265468
10829,BAN,4,,5,1,2,2,1,1,1,0,0.272727273,0,0,,,1,0,,6,,23.611967,89.181202
10830,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,3,,23.748378,89.221377
10831,BAN,4,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,5,,22.450567,89.554745
10832,BAN,4,,2,1,1,1,1,1,0,0,0.545454545,0,1,,,1,1,30,48,531,22.80995,89.411018
10833,BAN,4,,4,1,2,2,1,1,0,0,0.727272727,0,0,,,1,0,,2,,22.769353,89.445937
10834,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,1,0,,2,,22.87844,89.402065
10835,BAN,4,,4,1,2,2,1,0,1,0,0.363636364,0,1,,,0,0,,0,,22.926095,89.57808
10836,BAN,4,,6,1,2,2,1,1,1,0,,0,0,,,0,0,,1,,22.989988,89.566587
10837,BAN,4,,11,3,1,2,2,1,1,0,0.545454545,0,1,,,1,1,378,185,9990,22.840872,89.539285
10838,BAN,4,,9,2,1,2,1,1,1,1,0.909090909,0,0,,,1,1,10,15,125,22.854433,89.543288
10839,BAN,4,,1,1,1,1,1,1,1,0,0.454545455,0,1,,,1,1,140,172,1816,22.817248,89.567718
10840,BAN,4,,3,1,1,2,1,0,1,0,0.545454545,0,0,,,1,1,0,3,160,22.813202,89.563773
10841,BAN,4,,10,4,1,2,2,0,1,0,0.363636364,0,1,,,1,1,20,52,60,22.810503,89.560803
10842,BAN,4,,8,1,2,2,1,1,0,0,,0,0,,,1,0,,3,,22.459585,89.310005
10843,BAN,4,,3,1,1,2,1,1,0,0,,0,0,,,1,0,,0,,22.561337,89.245267
10844,BAN,4,,6,1,2,2,1,1,1,1,0.454545455,0,0,,,1,0,,2,,22.644893,89.301773
10845,BAN,4,,8,1,2,2,1,1,0,0,,0,0,,,1,0,,3,,22.528058,89.338578
10846,BAN,4,,2,1,1,1,1,1,1,0,0.545454545,0,1,,,1,1,45,40,440,22.957125,89.480848
10847,BAN,4,,4,1,2,2,1,1,1,0,,0,1,,,0,0,,1,,22.951648,89.428092
10848,BAN,4,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,2,,22.80858,89.638042
10849,BAN,4,,9,2,1,2,1,1,1,1,0.909090909,1,0,,,1,0,,7,,22.838022,89.523565
10850,BAN,4,,10,4,1,2,2,1,1,0,0.545454545,0,1,,,1,1,18,16,175,22.824553,89.539728
10851,BAN,4,,6,1,2,2,1,0,1,0,0.363636364,0,1,,,0,0,,2,,22.833948,89.612883
10852,BAN,4,,2,1,1,1,1,1,1,0,0.727272727,1,1,,,1,1,36,44,650,24.032172,89.005572
10853,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,3,,24.029837,88.955585
10854,BAN,4,,4,1,2,2,1,1,1,0,0.454545455,0,0,,,0,0,,3,,24.049597,88.761747
10855,BAN,4,,5,1,2,2,1,1,1,0,0.454545455,0,0,,,0,0,,2,,23.953223,88.815477
10856,BAN,4,,6,1,2,2,1,1,1,0,,0,0,,,0,0,,1,,24.001117,88.88957
10857,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,2,,24.056408,88.81991
10858,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,3,,23.860713,89.301135
10859,BAN,4,,3,1,1,2,1,1,1,0,0.636363636,1,0,,,0,1,10,4,39,23.85927,89.236223
10860,BAN,4,,5,1,2,2,1,1,1,0,0.363636364,0,1,,,0,0,,1,,23.766142,89.186457
10861,BAN,4,,6,1,2,2,1,1,1,0,0.454545455,0,0,,,0,0,,2,,23.889078,89.26743
10862,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,2,,0,0
10863,BAN,4,,9,3,2,2,2,1,1,0,0.454545455,0,0,,,0,0,,4,,23.80813,89.217948
10864,BAN,4,,1,1,1,1,1,1,1,1,0.909090909,1,1,,,1,1,225,170,9990,23.901757,89.123748
10865,BAN,4,,3,1,1,2,1,1,1,1,0.818181818,1,0,,,1,1,6,5,700,23.911793,89.125195
10866,BAN,4,,4,1,2,2,1,1,1,0,0.272727273,0,1,,,0,0,,2,,23.789777,89.1052
10867,BAN,4,,5,1,2,2,1,1,1,0,0.363636364,0,1,,,0,0,,2,,23.87314,89.076148
10868,BAN,4,,8,1,2,2,1,1,0,0,,0,0,,,0,0,,2,,0,0
10869,BAN,4,,10,4,1,2,2,1,1,1,0.909090909,1,0,,,1,1,60,68,550,23.911812,89.1284
10870,BAN,4,,10,4,1,2,2,1,1,0,0.727272727,1,0,,,0,1,10,15,70,23.903437,89.12645
10871,BAN,4,,2,1,1,1,1,1,1,0,0.727272727,1,1,,,1,1,50,38,500,23.931275,88.996615
10872,BAN,4,,3,1,1,2,1,,,,,,,,,,,,,,23.930555,89.065003
10873,BAN,4,,5,1,2,2,1,1,1,0,0.454545455,0,0,,,0,0,,2,,23.959332,89.075193
10874,BAN,4,,6,1,2,2,1,1,1,0,0.545454545,0,1,,,0,0,,3,,23.904943,88.929355
10875,BAN,4,,10,4,2,2,2,1,1,0,0.454545455,0,0,,,0,1,8,32,60,23.486353,89.421225
10876,BAN,4,,1,1,1,1,1,1,1,0,0.363636364,0,1,,,0,1,89,107,2886,23.48663,89.422102
10877,BAN,4,,3,1,1,2,1,1,1,0,0.727272727,1,0,,,0,1,0,6,43,23.489018,89.42278
10878,BAN,4,,4,1,2,2,1,0,0,0,0.181818182,0,0,,,0,0,,0,,23.444802,89.33194
10879,BAN,4,,8,1,2,2,1,1,1,0,0.454545455,0,1,,,0,0,,2,,23.50146,89.405223
10880,BAN,4,,5,1,2,2,1,0,1,0,0.454545455,0,1,,,0,0,0,1,,23.33613,89.517248
10881,BAN,4,,6,1,2,2,1,,,,,,,,,,,,,,23.396962,89.607005
10882,BAN,4,,8,1,2,2,1,0,1,0,0.363636364,0,1,,,1,0,,3,,23.382888,89.553333
10883,BAN,4,,5,1,2,2,1,1,1,0,0.727272727,1,1,,,0,0,,2,,23.345978,89.336092
10884,BAN,4,,8,1,2,2,1,1,0,0,,0,1,,,0,0,,3,,0,0
10885,BAN,4,,5,1,2,2,1,1,1,0,0.545454545,0,1,,,0,0,2,2,,23.856423,88.651955
10886,BAN,4,,6,1,2,2,1,1,1,0,,0,1,,,0,0,,3,,23.921063,88.85068
10887,BAN,4,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,2,,23.817585,88.77758
10888,BAN,4,,2,1,2,1,1,1,1,0,0.636363636,0,1,,,1,1,15,17,707,23.669307,88.603887
10889,BAN,4,,1,1,1,1,1,0,1,0,0.545454545,0,1,,,1,1,228,73,2954,23.778542,88.64271
10890,BAN,4,,3,1,1,2,1,1,1,0,0.545454545,0,1,,,1,1,0,4,8,23.767228,88.633447
10891,BAN,4,,6,1,2,2,1,1,1,0,,0,1,,,0,0,,3,,23.864617,88.641342
10892,BAN,4,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,3,,23.786948,88.617882
10893,BAN,4,,9,3,1,2,2,0,1,1,0.636363636,0,0,,,0,0,,5,,23.772268,88.639903
10894,BAN,4,,4,1,2,2,1,,1,0,,0,0,,,1,0,,0,,23.065937,89.571683
10895,BAN,4,,8,1,2,2,1,1,1,0,,0,1,,,1,0,,2,,23.018848,89.652642
10896,BAN,4,,4,1,2,2,1,,,,,,,,,,,,,,23.240725,89.534797
10897,BAN,4,,1,1,1,1,1,1,1,0,0.545454545,0,1,,,1,1,74,94,1774,23.171695,89.499557
10898,BAN,4,,3,1,1,2,1,1,1,0,0.545454545,1,0,,,1,1,0,4,32,23.172292,89.511005
10899,BAN,4,,8,1,2,2,1,1,1,0,0.454545455,0,0,,,1,0,,3,,23.183793,89.586843
10900,BAN,4,,4,1,2,2,1,1,1,1,0.727272727,0,0,,,1,0,,1,,22.54752,89.232738
10901,BAN,4,,5,1,2,2,1,1,1,1,0.727272727,0,1,,,0,0,,3,,22.598013,89.25385
10902,BAN,4,,8,1,2,2,1,1,1,0,0.545454545,0,0,,,1,0,,3,,22.570308,89.136165
10903,BAN,4,,6,1,2,2,1,1,1,0,,0,0,,,0,0,,2,,22.553983,88.96025
10904,BAN,4,,2,1,1,1,1,1,0,0,0.727272727,0,1,,,1,1,38,40,408,22.860237,89.036482
10905,BAN,4,,5,1,2,2,1,1,0,1,0.727272727,0,0,,,1,0,,1,,22.906285,88.934778
10906,BAN,4,,8,1,2,2,1,0,1,0,,0,1,,,1,0,,2,,22.886973,88.93426
10907,BAN,4,,3,1,2,2,1,1,1,1,0.818181818,0,0,,,0,0,,5,,22.513727,89.016407
10908,BAN,4,,4,1,2,2,1,1,1,1,0.545454545,0,0,,,0,0,,1,,22.394015,89.07438
10909,BAN,4,,8,1,2,2,1,1,1,1,0.636363636,0,0,,,0,0,,3,,22.417898,89.06442
10910,BAN,4,,10,4,1,2,2,1,1,1,0.818181818,0,0,,,1,1,25,36,9998,22.51666,89.017718
10911,BAN,4,,1,1,1,1,1,1,1,1,0.818181818,1,1,,,1,1,100,135,1700,22.722497,89.06825
10912,BAN,4,,3,1,1,2,1,1,1,1,0.727272727,0,0,,,0,1,5,11,500,22.711595,89.07429
10913,BAN,4,,5,1,2,2,1,1,1,1,0.636363636,0,0,,,0,0,,1,,22.620552,89.101187
10914,BAN,4,,8,1,2,2,1,1,1,0,0.363636364,0,0,,,0,0,,3,,22.821922,89.045757
10915,BAN,4,,10,4,1,2,2,1,1,1,0.818181818,0,0,,,0,1,20,33,150,22.722287,89.070052
10916,BAN,4,,4,1,2,2,1,1,1,1,0.636363636,0,0,,,0,0,,1,,22.378413,89.14796
10917,BAN,4,,5,1,2,2,1,1,1,1,0.636363636,0,0,,,0,0,,2,,22.24285,89.063545
10918,BAN,4,,8,1,2,2,1,1,1,1,0.636363636,0,0,,,0,0,,3,,22.313275,89.054355
10919,BAN,4,,2,1,2,1,1,1,0,0,0.727272727,0,1,,,1,1,46,36,397,22.750777,89.259748
10920,BAN,4,,6,1,2,2,1,1,1,0,,0,0,,,0,0,,1,,22.649818,88.992737
10921,BAN,4,,6,1,2,2,1,1,1,1,0.727272727,0,0,,,0,0,,2,,22.391003,89.015462
10922,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,1,0,,2,,22.738782,89.23566
10923,BAN,5,,2,1,2,1,1,1,1,0,0.454545455,0,1,,,1,1,48,45,382,24.822675,89.044262
10924,BAN,5,,6,1,2,2,1,1,1,1,0.727272727,1,1,,,1,0,,1,,24.82861,89.074643
10925,BAN,5,,8,1,2,2,1,0,0,1,0.545454545,0,1,,,0,0,,2,,24.82267,89.003752
10926,BAN,5,,1,1,1,1,1,1,0,1,0.818181818,0,1,,,0,1,210,237,274,24.83615,89.374435
10927,BAN,5,,3,1,1,2,1,1,1,1,0.818181818,1,0,,,1,1,0,5,9998,24.841037,89.37782
10928,BAN,5,,4,1,2,2,1,1,1,1,0.727272727,1,0,,,1,0,0,3,,24.857088,89.402492
10929,BAN,5,,9,3,1,2,2,1,1,1,1,1,0,,,1,0,0,9,,24.829265,89.378925
10930,BAN,5,,10,4,1,2,2,,,,,,,,,,,,,,24.90742,89.354267
10931,BAN,5,,10,4,1,2,2,1,1,0,0.727272727,1,1,,,1,1,52,129,550,24.833567,89.375907
10932,BAN,5,,10,4,1,2,2,1,1,0,0.727272727,1,1,,,1,1,52,130,565,24.843502,89.374065
10933,BAN,5,,10,4,1,2,2,0,1,0,0.636363636,1,1,,,1,1,15,25,129,24.837793,89.375723
10934,BAN,5,,8,1,2,2,1,1,1,1,0.636363636,1,1,,,0,0,,3,,24.791255,89.561418
10935,BAN,5,,3,1,2,2,1,1,1,1,0.909090909,1,0,,,1,0,0,5,,24.87432,89.180277
10936,BAN,5,,4,1,2,2,1,1,1,0,,0,1,,,0,0,,1,,24.895878,89.11828
10937,BAN,5,,2,1,1,1,1,1,1,1,0.909090909,1,1,,,1,1,50,72,372,24.878108,89.44888
10938,BAN,5,,6,1,2,2,1,1,1,1,0.636363636,1,1,,,1,0,,1,,24.802023,89.494715
10939,BAN,5,,8,1,2,2,1,1,1,1,0.727272727,1,1,,,1,0,,3,,24.851122,89.54019
10940,BAN,5,,4,1,2,2,1,0,0,0,0.363636364,0,1,,,0,0,12,2,,24.871937,89.198017
10941,BAN,5,,8,1,2,2,1,0,1,0,0.363636364,0,1,,,0,0,,3,,24.875823,89.308135
10942,BAN,5,,3,1,2,2,1,1,1,1,0.818181818,1,1,,,0,1,0,0,0,24.688968,89.182772
10943,BAN,5,,4,1,1,2,1,1,1,1,0.727272727,1,0,,,0,1,0,1,0,24.64472,89.253005
10944,BAN,5,,4,1,2,2,1,,1,1,,0,1,,,1,0,,2,,24.94873,89.556275
10945,BAN,5,,6,1,2,2,1,,0,0,,0,0,,,0,0,,1,,24.79607,89.594975
10946,BAN,5,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,3,,24.805362,89.571412
10947,BAN,5,,2,1,2,1,1,0,1,0,0.545454545,1,1,,,1,1,29,42,156,24.772083,89.36989
10948,BAN,5,,4,1,2,2,1,1,1,0,0.363636364,0,0,,,0,0,,5,,24.56047,89.499555
10949,BAN,5,,8,1,2,2,1,0,1,0,,0,1,,,0,0,,3,,24.649152,89.428168
10950,BAN,5,,4,1,2,2,1,1,1,0,0.454545455,1,0,,,1,0,,1,,25.062767,89.405848
10951,BAN,5,,2,1,1,1,1,1,1,1,0.909090909,1,1,,,1,1,46,39,364,25.036927,89.497277
10952,BAN,5,,8,1,2,2,1,1,1,0,0.545454545,1,1,,,0,0,,3,,25.012845,89.480863
10953,BAN,5,,1,1,1,1,1,1,1,1,1,1,1,,,1,1,115,118,7279,25.094967,89.042488
10954,BAN,5,,3,1,1,2,1,1,1,0,0.636363636,1,0,,,0,1,0,6,40,25.105185,89.028697
10955,BAN,5,,4,1,2,2,1,0,1,0,0.090909091,0,0,,,0,0,0,1,,25.111352,88.958018
10956,BAN,5,,6,1,2,2,1,1,1,1,,0,0,,,0,0,,1,,25.160273,88.951907
10957,BAN,5,,8,1,2,2,1,1,0,1,,0,0,,,0,0,,1,,25.055435,88.990067
10958,BAN,5,,9,3,1,2,2,1,1,1,0.909090909,1,0,,,0,1,0,30,100,25.099345,89.035945
10959,BAN,5,,10,4,1,2,2,1,1,1,0.818181818,1,0,,,0,1,5,24,150,25.100332,89.033793
10960,BAN,5,,4,1,2,2,1,1,1,0,0.454545455,0,0,,,0,0,,2,,25.181333,89.000513
10961,BAN,5,,8,1,2,2,1,1,1,0,0.272727273,0,0,,,0,0,,3,,25.221297,89.03657
10962,BAN,5,,2,1,1,1,1,0,1,0,0.363636364,0,1,,,1,1,35,43,703,25.06217,89.164597
10963,BAN,5,,3,1,2,2,1,0,1,0,0.454545455,0,0,,,0,0,1,2,,24.906262,89.086475
10964,BAN,5,,5,1,2,2,1,,1,1,,0,0,,,1,0,,1,,24.657467,88.951503
10965,BAN,5,,6,1,2,2,1,,,,,,,,,,,,,,24.657478,88.951142
10966,BAN,5,,2,1,2,1,1,1,1,0,0.636363636,1,1,,,1,1,47,62,689,24.960792,88.905775
10967,BAN,5,,5,1,2,2,1,,1,0,,0,1,,,1,0,,1,,24.913847,88.912545
10968,BAN,5,,6,1,2,2,1,0,1,0,0.272727273,0,1,,,0,0,,2,,24.931837,88.974137
10969,BAN,5,,8,1,2,2,1,,1,0,,0,1,,,1,0,,3,,24.937777,88.941927
10970,BAN,5,,9,3,2,2,2,,,,,,,,,,,,,,24.967087,88.975203
10971,BAN,5,,5,1,2,2,1,,1,0,,0,0,,,1,0,,1,,25.07875,88.843157
10972,BAN,5,,5,1,2,2,1,1,1,1,0.545454545,0,1,,,0,0,,3,,25.052022,88.92553
10973,BAN,5,,4,1,2,2,1,1,1,0,0.636363636,1,0,,,1,1,0,0,2,24.762543,88.743633
10974,BAN,5,,5,1,2,2,1,1,1,0,0.636363636,1,0,,,1,1,0,1,2,24.799245,88.723808
10975,BAN,5,,5,1,2,2,1,1,1,1,0.727272727,1,1,,,1,0,0,3,,24.652563,88.663328
10976,BAN,5,,6,1,2,2,1,1,1,1,0.636363636,1,0,,,1,0,,1,,24.713568,88.791723
10977,BAN,5,,8,1,2,2,1,1,1,1,0.454545455,0,1,,,1,0,,2,,24.798678,88.741558
10978,BAN,5,,3,1,2,2,1,1,1,0,0.636363636,1,0,,,1,1,0,1,15,24.979552,88.840907
10979,BAN,5,,5,1,2,2,1,1,1,1,,0,0,,,0,0,,1,,24.962435,88.662642
10980,BAN,5,,6,1,2,2,1,1,1,0,,0,0,,,0,0,,1,,24.979642,88.840817
10981,BAN,5,,8,1,2,2,1,1,1,0,,0,1,,,1,0,,3,,24.991275,88.827713
10982,BAN,5,,1,1,1,1,1,1,1,0,0.727272727,1,1,,,1,1,75,100,2402,24.823112,88.9382
10983,BAN,5,,3,1,1,2,1,1,1,1,0.727272727,0,0,,,1,1,0,7,26,24.819277,88.943972
10984,BAN,5,,5,1,2,2,1,1,1,0,0.363636364,0,0,,,1,0,0,3,,24.848092,88.933027
10985,BAN,5,,5,1,2,2,1,1,1,1,0.818181818,1,0,,,1,1,0,3,2,24.892043,88.919725
10986,BAN,5,,6,1,2,2,1,,,,,,,,,,,,,,24.857905,88.937478
10987,BAN,5,,10,4,1,2,2,,,,,,,,,,,,,,24.821402,88.934125
10988,BAN,5,,5,1,2,2,1,1,1,1,0.636363636,1,1,,,1,0,,2,,24.914713,88.55932
10989,BAN,5,,6,1,2,2,1,1,1,1,0.727272727,1,0,,,1,0,,3,,24.742583,88.561662
10990,BAN,5,,8,1,2,2,1,1,1,0,0.545454545,1,0,,,1,0,,2,,24.895387,88.529165
10991,BAN,5,,5,1,2,2,1,1,1,0,0.272727273,0,0,,,0,0,,1,,25.041793,88.863543
10992,BAN,5,,5,1,2,2,1,1,1,0,0.363636364,0,0,,,0,0,0,1,,25.167957,88.616893
10993,BAN,5,,2,1,2,1,1,1,1,1,0.636363636,0,1,,,1,1,48,43,103,25.022833,88.455577
10994,BAN,5,,4,1,2,2,1,1,1,1,0.636363636,0,1,,,0,0,,2,,24.954537,88.5478
10995,BAN,5,,5,1,2,2,1,1,1,0,0.363636364,0,0,,,0,0,,2,,25.02448,88.613235
10996,BAN,5,,6,1,2,2,1,1,1,0,0.363636364,0,1,,,0,0,,1,,24.966087,88.49496
10997,BAN,5,,8,1,2,2,1,1,1,0,0.454545455,0,0,,,0,0,,3,,24.967497,88.613373
10998,BAN,5,,5,1,2,2,1,1,1,0,0.454545455,0,0,,,0,0,,1,,24.720633,89.057195
10999,BAN,5,,6,1,2,2,1,,,,,,,,,,,,,,24.742302,88.959853
11000,BAN,5,,5,1,2,2,1,1,0,0,0.363636364,0,0,,,0,0,,1,,25.091932,88.506182
11001,BAN,5,,5,1,2,2,1,1,0,0,0.363636364,0,0,,,0,0,,2,,25.14601,88.559767
11002,BAN,5,,9,3,2,2,2,,,,,,,,,,,,,,25.039307,88.59887
11003,BAN,5,,2,1,1,1,1,0,1,0,0.545454545,1,1,,,0,1,31,29,365,24.298442,88.962132
11004,BAN,5,,8,1,2,2,1,1,1,0,0.181818182,0,0,,,0,0,,3,,24.30123,88.930847
11005,BAN,5,,6,1,2,2,1,0,0,0,0.181818182,0,0,,,0,0,,2,,24.212708,89.178883
11006,BAN,5,,10,4,1,2,2,1,1,0,0.454545455,0,1,,,0,1,22,45,255,24.289348,89.081657
11007,BAN,5,,4,1,2,2,1,1,1,1,0.636363636,0,0,,,1,0,0,1,,24.397288,89.170603
11008,BAN,5,,8,1,2,2,1,1,1,1,,0,0,,,0,0,,2,,24.370098,89.273382
11009,BAN,5,,3,1,2,2,1,1,1,1,0.818181818,1,0,,,1,1,0,3,18,24.2626,88.970815
11010,BAN,5,,6,1,2,2,1,1,1,0,,0,0,,,0,0,,1,,24.23498,88.934752
11011,BAN,5,,1,1,1,1,1,1,1,0,0.363636364,0,0,,,1,1,998,90,1623,24.409588,88.983202
11012,BAN,5,,2,1,1,1,1,1,1,0,,0,1,,,0,0,,7,,24.410752,88.984402
11013,BAN,5,,3,1,1,2,1,1,1,0,0.636363636,1,0,,,0,1,0,4,0,24.411968,88.983647
11014,BAN,5,,4,1,2,2,1,1,0,0,0.363636364,0,0,,,1,0,,2,,24.368348,89.032595
11015,BAN,5,,6,1,2,2,1,0,0,1,0.272727273,0,0,,,0,0,,3,,24.423315,88.942458
11016,BAN,5,,6,1,2,2,1,0,0,0,0.090909091,0,1,,,1,0,,3,,24.463638,88.936437
11017,BAN,5,,8,1,2,2,1,0,0,0,0.181818182,0,0,,,0,0,,2,,24.446477,89.01126
11018,BAN,5,,10,4,1,2,2,1,1,0,0.545454545,0,1,,,0,1,10,11,42,24.411883,89.001158
11019,BAN,5,,2,1,2,1,1,1,1,0,0.454545455,0,1,,,1,1,45,51,642,24.513477,89.146103
11020,BAN,5,,6,1,2,2,1,1,1,0,0.272727273,0,0,,,0,0,0,3,,24.54339,89.18179
11021,BAN,5,,8,1,2,2,1,0,1,0,,0,0,,,0,0,,3,,24.457348,89.07729
11022,BAN,5,,9,3,2,2,2,1,0,0,0.181818182,0,0,,,0,0,,7,,24.452113,89.159333
11023,BAN,5,,8,1,2,2,1,1,1,1,0.727272727,0,1,,,0,0,,4,,24.768288,88.254227
11024,BAN,5,,1,1,1,1,1,0,1,0,0.272727273,0,1,,,1,1,82,121,828,24.598022,88.265168
11025,BAN,5,,3,1,1,2,1,1,1,1,1,1,0,,,1,1,0,4,797,24.597565,88.265333
11026,BAN,5,,4,1,2,2,1,0,0,1,0.545454545,0,0,,,0,0,0,3,,24.54054,88.24574
11027,BAN,5,,6,1,2,2,1,0,1,0,0.272727273,0,0,,,0,0,,4,,24.606668,88.22115
11028,BAN,5,,10,4,1,2,2,1,1,0,0.545454545,0,1,,,1,1,28,48,72,24.598927,88.266213
11029,BAN,5,,6,1,2,2,1,1,1,0,0.454545455,0,0,,,0,0,,3,,24.604063,88.200103
11030,BAN,5,,8,1,2,2,1,0,1,1,0.636363636,0,1,,,0,0,,3,,24.735625,88.253445
