FACIL,Country,REGION,Zone,FACTYPE,MGA,FTYPE,Factype2,ownership,water_source,soapwater,st_precautions,preparedness,prep2,TBservice,HIVcare,meetings,quality,inpatient,numberbeds,total_full,outpatients
10474,BAN,2,,5,1,2,2,1,1,1,0,.545454545454545,1,1,,,0,0,,2,
10475,BAN,2,,6,1,2,2,1,1,1,0,.454545454545455,0,0,,,0,0,,3,
10476,BAN,2,,6,1,2,2,1,1,1,0,.272727272727273,0,1,,,0,0,,4,
10478,BAN,2,,6,1,2,2,1,1,1,0,.272727272727273,0,0,,,0,0,,2,
10479,BAN,2,,6,1,2,2,1,1,1,0,.363636363636364,0,0,,,0,0,,1,
10483,BAN,2,,4,1,2,2,1,,,,,,,,,,,,,
10484,BAN,2,,6,1,2,2,1,0,1,0,.454545454545455,1,0,,,0,0,,2,
10485,BAN,2,,6,1,2,2,1,1,1,0,,0,0,,,0,0,,1,
10486,BAN,2,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,3,
10490,BAN,2,,4,1,2,2,1,1,1,0,.272727272727273,0,1,,,1,0,,4,
10492,BAN,2,,4,1,2,2,1,1,0,0,,0,0,,,1,0,,1,
10493,BAN,2,,5,1,2,2,1,1,0,0,.545454545454545,0,0,,,1,0,,3,
10494,BAN,2,,5,1,2,2,1,1,0,0,,0,0,,,1,0,,2,
10495,BAN,2,,6,1,2,2,1,0,0,0,,0,0,,,1,0,,3,
10496,BAN,2,,6,1,2,2,1,0,0,0,,0,0,,,1,0,,2,
10497,BAN,2,,6,1,2,2,1,1,1,0,,0,0,,,1,0,,2,
10498,BAN,2,,6,1,2,2,1,1,0,0,.272727272727273,0,0,,,1,0,,2,
10499,BAN,2,,8,1,2,2,1,1,1,0,,0,0,,,1,0,,2,
10502,BAN,2,,4,1,2,2,1,1,1,1,.363636363636364,0,0,,,1,0,,1,
10503,BAN,2,,5,1,2,2,1,1,1,0,.454545454545455,1,0,,,1,0,,2,
10504,BAN,2,,5,1,2,2,1,1,1,0,.636363636363636,0,0,,,1,0,,2,
10505,BAN,2,,5,1,2,2,1,0,1,0,.363636363636364,0,1,,,1,0,,3,
10506,BAN,2,,6,1,2,2,1,1,0,0,.454545454545455,0,0,,,0,0,,2,
10510,BAN,2,,4,1,2,2,1,1,0,0,,0,1,,,0,0,,1,
10511,BAN,2,,4,1,2,2,1,1,1,1,.909090909090909,1,1,,,0,0,,2,
10512,BAN,2,,5,1,2,2,1,1,0,0,.363636363636364,0,1,,,0,0,,2,
10513,BAN,2,,8,1,2,2,1,1,1,0,,0,0,,,1,0,,2,
10516,BAN,2,,6,1,2,2,1,1,0,0,,0,1,,,0,0,,1,
10517,BAN,2,,6,1,2,2,1,,,,,,,,,,,,,
10518,BAN,2,,6,1,2,2,1,1,1,0,.636363636363636,0,0,,,0,0,,2,
10519,BAN,2,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,2,
10520,BAN,2,,4,1,2,2,1,1,1,1,.636363636363636,1,0,,,1,0,,2,
10521,BAN,2,,5,1,2,2,1,1,1,0,.181818181818182,0,0,,,1,0,,2,
10522,BAN,2,,5,1,2,2,1,1,1,0,.545454545454545,0,0,,,1,0,,2,
10523,BAN,2,,6,1,2,2,1,1,1,0,.181818181818182,0,1,,,1,0,,2,
10525,BAN,2,,3,1,2,2,1,1,0,0,.727272727272727,0,0,,,1,0,,2,
10526,BAN,2,,4,1,2,2,1,1,1,0,.545454545454545,1,0,,,1,0,,2,
10527,BAN,2,,5,1,2,2,1,1,1,0,.545454545454545,0,0,,,1,0,,2,
10528,BAN,2,,6,1,2,2,1,1,1,0,,0,0,,,1,0,,2,
10530,BAN,2,,4,1,2,2,1,1,1,0,.181818181818182,0,0,,,1,0,,2,
10531,BAN,2,,4,1,2,2,1,0,0,0,.454545454545455,0,0,,,1,0,,2,
10532,BAN,2,,6,1,2,2,1,1,0,0,,0,0,,,1,0,,1,
10533,BAN,2,,6,1,2,2,1,1,0,0,,0,0,,,1,0,,1,
10534,BAN,2,,6,1,2,2,1,1,1,0,.454545454545455,1,0,,,1,0,,2,
10535,BAN,2,,8,1,2,2,1,1,1,0,.363636363636364,0,0,,,1,0,,2,
10539,BAN,2,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,3,
10542,BAN,2,,4,1,2,2,1,1,0,0,.181818181818182,0,0,,,1,0,,3,
10543,BAN,2,,4,1,2,2,1,1,1,0,.363636363636364,0,0,,,1,0,,2,
10544,BAN,2,,4,1,2,2,1,0,0,1,.181818181818182,0,0,,,1,0,,2,
10545,BAN,2,,5,1,2,2,1,1,1,0,.454545454545455,0,1,,,0,0,,2,
10546,BAN,2,,5,1,2,2,1,0,1,0,,0,1,,,0,0,,2,
10547,BAN,2,,6,1,2,2,1,0,1,0,,0,1,,,0,0,,3,
10548,BAN,2,,6,1,2,2,1,0,1,0,.727272727272727,1,1,,,0,0,,3,
10559,BAN,2,,8,1,2,2,1,0,1,0,.272727272727273,0,1,,,1,0,,3,
10560,BAN,2,,6,1,2,2,1,1,0,0,.363636363636364,0,0,,,0,0,,2,
10563,BAN,2,,8,1,2,2,1,0,1,0,.272727272727273,0,1,,,1,0,,3,
10568,BAN,2,,6,1,2,2,1,1,1,0,.545454545454545,1,1,,,0,0,,3,
10569,BAN,3,,10,4,1,2,2,,,,,,,,,,,,,
10571,BAN,3,,6,1,2,2,1,1,1,0,.454545454545455,0,1,,,0,0,,4,
10572,BAN,3,,8,1,2,2,1,0,1,0,.363636363636364,0,1,,,1,0,,3,
10573,BAN,3,,9,3,2,2,2,0,1,0,.363636363636364,0,1,,,1,0,,10,
10577,BAN,3,,5,1,2,2,1,1,1,0,.363636363636364,0,0,,,1,0,,2,
10578,BAN,3,,8,1,2,2,1,1,1,0,.363636363636364,0,1,,,0,0,,3,
10579,BAN,3,,10,4,1,2,2,,,,,,,,,,,,,
10580,BAN,3,,9,2,1,2,1,1,1,1,.909090909090909,0,0,,,1,0,,11,
10585,BAN,3,,10,4,1,2,2,,,,,,,,,,,,,
10586,BAN,3,,9,2,1,2,1,1,1,0,.727272727272727,1,0,,,0,0,,10,
10587,BAN,3,,10,4,1,2,2,,,,,,,,,,,,,
10588,BAN,3,,8,1,2,2,1,0,1,0,.181818181818182,0,1,,,0,0,,3,
10798,BAN,4,,8,1,2,2,1,0,1,0,.363636363636364,0,1,,,0,0,,3,
10799,BAN,4,,9,3,1,2,2,1,1,1,.818181818181818,0,1,,,1,0,,4,
10805,BAN,4,,6,1,2,2,1,,,,,,,,,,,,,
10806,BAN,4,,4,1,2,2,1,0,1,1,,0,1,,,0,0,,2,
10807,BAN,4,,8,1,2,2,1,1,1,0,.363636363636364,0,1,,,0,0,,1,
10808,BAN,4,,4,1,2,2,1,1,0,0,,0,1,,,0,0,,1,
10809,BAN,4,,6,1,2,2,1,1,0,0,,0,1,,,0,0,,1,
10810,BAN,4,,8,1,2,2,1,1,1,1,,0,1,,,1,0,,2,
10812,BAN,4,,5,1,2,2,1,1,0,0,.363636363636364,0,0,,,1,0,,6,
10813,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,3,
10816,BAN,4,,4,1,2,2,1,1,1,0,.363636363636364,0,0,,,0,0,,3,
10817,BAN,4,,5,1,2,2,1,1,0,0,.272727272727273,0,0,,,0,0,,5,
10818,BAN,4,,8,1,2,2,1,1,0,0,,0,0,,,1,0,,3,
10819,BAN,4,,9,3,1,2,2,1,1,0,.454545454545455,1,0,,,1,0,,5,
10821,BAN,4,,4,1,2,2,1,1,0,0,.181818181818182,0,0,,,0,0,,3,
10822,BAN,4,,8,1,2,2,1,1,1,0,.363636363636364,0,0,,,1,0,,2,
10823,BAN,4,,6,1,2,2,1,1,0,0,,0,1,,,0,0,,1,
10826,BAN,4,,6,1,2,2,1,1,0,0,,0,1,,,0,0,,1,
10827,BAN,4,,8,1,2,2,1,1,1,1,.636363636363636,0,1,,,0,0,,2,
10828,BAN,4,,4,1,2,2,1,1,0,0,.181818181818182,0,0,,,0,0,,6,
10829,BAN,4,,5,1,2,2,1,1,1,0,.272727272727273,0,0,,,1,0,,6,
10830,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,3,
10831,BAN,4,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,5,
10833,BAN,4,,4,1,2,2,1,1,0,0,.727272727272727,0,0,,,1,0,,2,
10834,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,1,0,,2,
10835,BAN,4,,4,1,2,2,1,0,1,0,.363636363636364,0,1,,,0,0,,0,
10836,BAN,4,,6,1,2,2,1,1,1,0,,0,0,,,0,0,,1,
10842,BAN,4,,8,1,2,2,1,1,0,0,,0,0,,,1,0,,3,
10843,BAN,4,,3,1,1,2,1,1,0,0,,0,0,,,1,0,,0,
10844,BAN,4,,6,1,2,2,1,1,1,1,.454545454545455,0,0,,,1,0,,2,
10845,BAN,4,,8,1,2,2,1,1,0,0,,0,0,,,1,0,,3,
10847,BAN,4,,4,1,2,2,1,1,1,0,,0,1,,,0,0,,1,
10848,BAN,4,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,2,
10849,BAN,4,,9,2,1,2,1,1,1,1,.909090909090909,1,0,,,1,0,,7,
10851,BAN,4,,6,1,2,2,1,0,1,0,.363636363636364,0,1,,,0,0,,2,
10853,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,3,
10854,BAN,4,,4,1,2,2,1,1,1,0,.454545454545455,0,0,,,0,0,,3,
10855,BAN,4,,5,1,2,2,1,1,1,0,.454545454545455,0,0,,,0,0,,2,
10856,BAN,4,,6,1,2,2,1,1,1,0,,0,0,,,0,0,,1,
10857,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,2,
10858,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,3,
10860,BAN,4,,5,1,2,2,1,1,1,0,.363636363636364,0,1,,,0,0,,1,
10861,BAN,4,,6,1,2,2,1,1,1,0,.454545454545455,0,0,,,0,0,,2,
10862,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,2,
10863,BAN,4,,9,3,2,2,2,1,1,0,.454545454545455,0,0,,,0,0,,4,
10866,BAN,4,,4,1,2,2,1,1,1,0,.272727272727273,0,1,,,0,0,,2,
10867,BAN,4,,5,1,2,2,1,1,1,0,.363636363636364,0,1,,,0,0,,2,
10868,BAN,4,,8,1,2,2,1,1,0,0,,0,0,,,0,0,,2,
10872,BAN,4,,3,1,1,2,1,,,,,,,,,,,,,
10873,BAN,4,,5,1,2,2,1,1,1,0,.454545454545455,0,0,,,0,0,,2,
10874,BAN,4,,6,1,2,2,1,1,1,0,.545454545454545,0,1,,,0,0,,3,
10878,BAN,4,,4,1,2,2,1,0,0,0,.181818181818182,0,0,,,0,0,,0,
10879,BAN,4,,8,1,2,2,1,1,1,0,.454545454545455,0,1,,,0,0,,2,
10881,BAN,4,,6,1,2,2,1,,,,,,,,,,,,,
10882,BAN,4,,8,1,2,2,1,0,1,0,.363636363636364,0,1,,,1,0,,3,
10883,BAN,4,,5,1,2,2,1,1,1,0,.727272727272727,1,1,,,0,0,,2,
10884,BAN,4,,8,1,2,2,1,1,0,0,,0,1,,,0,0,,3,
10886,BAN,4,,6,1,2,2,1,1,1,0,,0,1,,,0,0,,3,
10887,BAN,4,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,2,
10891,BAN,4,,6,1,2,2,1,1,1,0,,0,1,,,0,0,,3,
10892,BAN,4,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,3,
10893,BAN,4,,9,3,1,2,2,0,1,1,.636363636363636,0,0,,,0,0,,5,
10894,BAN,4,,4,1,2,2,1,,1,0,,0,0,,,1,0,,0,
10895,BAN,4,,8,1,2,2,1,1,1,0,,0,1,,,1,0,,2,
10896,BAN,4,,4,1,2,2,1,,,,,,,,,,,,,
10899,BAN,4,,8,1,2,2,1,1,1,0,.454545454545455,0,0,,,1,0,,3,
10900,BAN,4,,4,1,2,2,1,1,1,1,.727272727272727,0,0,,,1,0,,1,
10901,BAN,4,,5,1,2,2,1,1,1,1,.727272727272727,0,1,,,0,0,,3,
10902,BAN,4,,8,1,2,2,1,1,1,0,.545454545454545,0,0,,,1,0,,3,
10903,BAN,4,,6,1,2,2,1,1,1,0,,0,0,,,0,0,,2,
10905,BAN,4,,5,1,2,2,1,1,0,1,.727272727272727,0,0,,,1,0,,1,
10906,BAN,4,,8,1,2,2,1,0,1,0,,0,1,,,1,0,,2,
10907,BAN,4,,3,1,2,2,1,1,1,1,.818181818181818,0,0,,,0,0,,5,
10908,BAN,4,,4,1,2,2,1,1,1,1,.545454545454545,0,0,,,0,0,,1,
10909,BAN,4,,8,1,2,2,1,1,1,1,.636363636363636,0,0,,,0,0,,3,
10913,BAN,4,,5,1,2,2,1,1,1,1,.636363636363636,0,0,,,0,0,,1,
10914,BAN,4,,8,1,2,2,1,1,1,0,.363636363636364,0,0,,,0,0,,3,
10916,BAN,4,,4,1,2,2,1,1,1,1,.636363636363636,0,0,,,0,0,,1,
10917,BAN,4,,5,1,2,2,1,1,1,1,.636363636363636,0,0,,,0,0,,2,
10918,BAN,4,,8,1,2,2,1,1,1,1,.636363636363636,0,0,,,0,0,,3,
10920,BAN,4,,6,1,2,2,1,1,1,0,,0,0,,,0,0,,1,
10921,BAN,4,,6,1,2,2,1,1,1,1,.727272727272727,0,0,,,0,0,,2,
10922,BAN,4,,8,1,2,2,1,1,1,0,,0,0,,,1,0,,2,
10924,BAN,5,,6,1,2,2,1,1,1,1,.727272727272727,1,1,,,1,0,,1,
10925,BAN,5,,8,1,2,2,1,0,0,1,.545454545454545,0,1,,,0,0,,2,
10930,BAN,5,,10,4,1,2,2,,,,,,,,,,,,,
10589,BAN,3,,9,3,1,2,2,1,1,1,.909090909090909,1,0,,,1,0,,5,
10590,BAN,3,,10,4,1,2,2,,,,,,,,,,,,,
10592,BAN,3,,5,1,2,2,1,1,1,0,.545454545454545,1,1,,,0,0,,5,
10593,BAN,3,,8,1,2,2,1,,1,1,,0,0,,,0,0,,3,
10594,BAN,3,,10,4,1,2,2,,,,,,,,,,,,,
10598,BAN,3,,9,2,1,2,1,0,1,0,.454545454545455,0,1,,,1,0,,7,
10599,BAN,3,,4,1,2,2,1,1,1,0,.454545454545455,1,0,,,0,0,,2,
10600,BAN,3,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,1,
10602,BAN,3,,6,1,2,2,1,1,1,0,,0,0,,,0,0,,1,
10603,BAN,3,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,3,
10606,BAN,3,,4,1,2,2,1,0,1,0,.545454545454545,0,0,,,0,0,,2,
10609,BAN,3,,8,1,2,2,1,1,0,0,,0,0,,,0,0,,3,
10610,BAN,3,,4,1,2,2,1,,0,0,,0,0,,,0,0,,2,
10611,BAN,3,,6,1,2,2,1,1,1,0,,0,0,,,0,0,,2,
10612,BAN,3,,8,1,2,2,1,1,1,0,,0,1,,,1,0,,2,
10613,BAN,3,,6,1,2,2,1,1,1,0,,0,0,,,1,0,,2,
10615,BAN,3,,4,1,2,2,1,0,0,0,.454545454545455,0,0,,,0,0,,4,
10616,BAN,3,,8,1,2,2,1,1,1,1,,0,0,,,0,0,,3,
10617,BAN,3,,9,2,1,2,1,1,1,0,.636363636363636,0,0,,,0,0,,7,
10622,BAN,3,,6,1,2,2,1,1,1,1,.454545454545455,0,0,,,0,0,,3,
10624,BAN,3,,8,1,2,2,1,1,1,0,.272727272727273,0,1,,,0,0,,2,
10625,BAN,3,,6,1,2,2,1,1,1,0,.272727272727273,0,0,,,0,0,,3,
10626,BAN,3,,8,1,2,2,1,1,1,0,.363636363636364,0,0,,,0,0,,3,
10627,BAN,3,,4,1,2,2,1,0,1,0,,0,1,,,0,0,,5,
10628,BAN,3,,8,1,2,2,1,0,0,0,,0,0,,,0,0,,3,
10633,BAN,3,,4,1,2,2,1,1,1,0,.363636363636364,0,0,,,0,0,,2,
10634,BAN,3,,6,1,2,2,1,0,1,0,,0,0,,,0,0,,4,
10635,BAN,3,,8,1,2,2,1,0,0,0,,0,0,,,0,0,,2,
10636,BAN,3,,4,1,2,2,1,,,,,,,,,,,,,
10637,BAN,3,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,3,
10638,BAN,3,,4,1,2,2,1,1,1,0,.363636363636364,0,0,,,0,0,,1,
10639,BAN,3,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,1,
10641,BAN,3,,6,1,2,2,1,,,,,,,,,,,,,
10642,BAN,3,,5,1,2,2,1,1,1,0,.545454545454545,1,0,,,1,0,,2,
10643,BAN,3,,8,1,2,2,1,1,1,0,,0,0,,,1,0,,3,
10645,BAN,3,,8,1,2,2,1,,,,,,,,,,,,,
10646,BAN,3,,4,1,2,2,1,0,0,0,.181818181818182,0,0,,,0,0,,7,
10647,BAN,3,,5,1,2,2,1,0,1,0,.181818181818182,0,0,,,1,0,,6,
10648,BAN,3,,8,1,2,2,1,1,1,0,.272727272727273,0,0,,,1,0,,3,
10651,BAN,3,,8,1,2,2,1,0,1,0,.272727272727273,0,0,,,0,0,,3,
10654,BAN,3,,4,1,2,2,1,0,1,0,,0,0,,,1,0,,7,
10655,BAN,3,,8,1,2,2,1,0,1,0,,0,0,,,1,0,,3,
10656,BAN,3,,8,1,2,2,1,0,1,0,.272727272727273,0,1,,,1,0,,3,
10657,BAN,3,,4,1,2,2,1,0,0,0,0,0,0,,,0,0,,1,
10658,BAN,3,,5,1,2,2,1,0,1,0,.272727272727273,0,0,,,0,0,,1,
10661,BAN,3,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,2,
10662,BAN,3,,6,1,2,2,1,1,1,0,.454545454545455,0,0,,,0,0,,2,
10664,BAN,3,,4,1,2,2,1,0,1,0,.0909090909090909,0,0,,,0,0,,2,
10665,BAN,3,,5,1,2,2,1,0,1,0,.272727272727273,0,0,,,0,0,,2,
10666,BAN,3,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,2,
10667,BAN,3,,3,1,2,2,1,1,1,0,,0,1,,,0,0,,2,
10669,BAN,3,,4,1,2,2,1,1,1,0,.454545454545455,0,1,,,0,0,,3,
10670,BAN,3,,8,1,2,2,1,1,0,0,,0,1,,,1,0,,3,
10671,BAN,3,,4,1,2,2,1,1,1,0,.272727272727273,0,0,,,0,0,,1,
10674,BAN,3,,6,1,2,2,1,,0,0,,0,0,,,0,0,,3,
10675,BAN,3,,8,1,2,2,1,1,1,1,,0,0,,,0,0,,3,
10676,BAN,3,,6,1,2,2,1,1,1,0,.363636363636364,0,1,,,0,0,,3,
10677,BAN,3,,3,1,2,2,1,1,0,0,,0,1,,,0,0,,2,
10678,BAN,3,,4,1,2,2,1,1,1,0,.545454545454545,0,1,,,0,0,,2,
10679,BAN,3,,5,1,2,2,1,1,1,0,.272727272727273,0,1,,,0,0,,2,
10680,BAN,3,,6,1,2,2,1,1,1,0,.454545454545455,0,0,,,0,0,,4,
10681,BAN,3,,8,1,2,2,1,1,1,0,.181818181818182,0,1,,,0,0,,3,
10682,BAN,3,,9,3,2,2,2,1,1,0,.727272727272727,1,0,,,0,0,,9,
10688,BAN,3,,6,1,2,2,1,0,0,0,,0,1,,,1,0,,3,
10689,BAN,3,,4,1,2,2,1,1,1,0,.363636363636364,0,1,,,0,0,,3,
10691,BAN,3,,8,1,2,2,1,1,0,0,.363636363636364,0,0,,,0,0,,2,
10692,BAN,3,,5,1,2,2,1,1,1,0,,0,1,,,1,0,,1,
10693,BAN,3,,6,1,2,2,1,1,1,0,,0,0,,,1,0,,2,
10694,BAN,3,,4,1,2,2,1,0,0,0,.0909090909090909,0,1,,,0,0,,4,
10695,BAN,3,,8,1,2,2,1,1,1,0,.272727272727273,0,0,,,0,0,,2,
10699,BAN,3,,3,1,1,2,1,1,1,0,.636363636363636,1,0,,,0,0,,4,
10700,BAN,3,,4,1,1,2,1,1,1,0,.454545454545455,0,0,,,0,0,,4,
10701,BAN,3,,5,1,2,2,1,0,1,0,.181818181818182,0,0,,,0,0,,1,
10703,BAN,3,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,3,
10706,BAN,3,,9,3,2,2,2,,,,,,,,,,,,,
10707,BAN,3,,4,1,2,2,1,1,1,0,.636363636363636,0,0,,,1,0,,2,
10708,BAN,3,,6,1,2,2,1,0,0,0,,0,0,,,0,0,,2,
10709,BAN,3,,8,1,2,2,1,1,1,1,.636363636363636,0,0,,,0,0,,3,
10713,BAN,3,,5,1,2,2,1,0,1,0,,0,0,,,0,0,,1,
10714,BAN,3,,8,1,2,2,1,,0,0,,0,0,,,0,0,,2,
10717,BAN,3,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,2,
10719,BAN,3,,6,1,2,2,1,1,0,0,,0,0,,,0,0,,2,
10720,BAN,3,,8,1,2,2,1,1,0,0,,0,0,,,0,0,,3,
10721,BAN,3,,4,1,2,2,1,0,1,0,.181818181818182,0,1,,,0,0,,2,
10722,BAN,3,,5,1,2,2,1,1,1,0,.272727272727273,0,1,,,1,0,,2,
10723,BAN,3,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,2,
10724,BAN,3,,6,1,2,2,1,1,1,0,,0,1,,,0,0,,1,
10725,BAN,3,,8,1,2,2,1,0,0,0,.181818181818182,0,1,,,1,0,,2,
10727,BAN,3,,2,1,2,1,1,1,0,0,,0,1,,,0,0,,11,
10729,BAN,3,,4,1,2,2,1,1,1,0,.181818181818182,0,0,,,0,0,,2,
10730,BAN,3,,6,1,2,2,1,1,1,0,.363636363636364,0,1,,,0,0,,2,
10731,BAN,3,,5,1,2,2,1,0,1,0,.454545454545455,0,1,,,1,0,,2,
10732,BAN,3,,8,1,2,2,1,,,,,,,,,,,,,
10733,BAN,3,,4,1,2,2,1,1,1,0,.545454545454545,0,1,,,0,0,,3,
10734,BAN,3,,8,1,2,2,1,0,1,0,.363636363636364,0,1,,,1,0,,3,
10736,BAN,3,,5,1,2,2,1,1,0,0,.363636363636364,0,0,,,1,0,,3,
10737,BAN,3,,6,1,2,2,1,1,1,0,.545454545454545,0,1,,,0,0,,3,
10739,BAN,3,,8,1,2,2,1,1,0,0,.272727272727273,0,0,,,1,0,,3,
10741,BAN,3,,6,1,2,2,1,0,1,0,,0,1,,,0,0,,2,
10742,BAN,3,,8,1,2,2,1,0,0,0,,0,0,,,0,0,,2,
10745,BAN,3,,8,1,2,2,1,1,1,0,,0,0,,,0,0,,3,
10746,BAN,3,,4,1,2,2,1,1,1,0,,0,1,,,0,0,,2,
10747,BAN,3,,6,1,2,2,1,1,0,0,,0,1,,,0,0,,2,
10748,BAN,3,,5,1,2,2,1,1,0,0,.181818181818182,0,0,,,0,0,,3,
10749,BAN,3,,8,1,2,2,1,1,0,0,,0,1,,,0,0,,3,
10750,BAN,3,,8,1,2,2,1,0,1,0,,0,0,,,0,0,,2,
10751,BAN,3,,6,1,2,2,1,0,1,0,,0,1,,,0,0,,2,
10752,BAN,3,,8,1,2,2,1,1,1,1,.545454545454545,0,1,,,1,0,,2,
10753,BAN,3,,5,1,2,2,1,0,1,1,.545454545454545,1,1,,,1,0,,6,
10754,BAN,3,,8,1,2,2,1,0,1,0,,0,1,,,1,0,,5,
10757,BAN,3,,5,1,2,2,1,1,0,1,.727272727272727,0,0,,,1,0,,3,
10758,BAN,3,,6,1,2,2,1,1,1,1,.454545454545455,0,0,,,0,0,,6,
10759,BAN,3,,8,1,2,2,1,1,1,1,.727272727272727,1,0,,,0,0,,3,
10763,BAN,4,,4,1,2,2,1,1,1,0,.181818181818182,0,0,,,0,0,,1,
10764,BAN,4,,8,1,2,2,1,,1,1,,0,1,,,1,0,,4,
10767,BAN,4,,8,1,2,2,1,0,1,1,,1,0,,,0,0,,3,
10768,BAN,4,,4,1,2,2,1,0,1,1,.454545454545455,0,0,,,0,0,,5,
10769,BAN,4,,8,1,2,2,1,1,1,1,,0,0,,,0,0,,2,
10771,BAN,4,,4,1,2,2,1,0,1,1,.545454545454545,0,1,,,0,0,,2,
10772,BAN,4,,8,1,2,2,1,0,1,1,.545454545454545,1,0,,,0,0,,3,
10773,BAN,4,,4,1,2,2,1,1,0,0,,0,1,,,0,0,,1,
10774,BAN,4,,8,1,2,2,1,0,1,1,.727272727272727,1,1,,,0,0,,2,
10776,BAN,4,,5,1,2,2,1,1,1,1,.818181818181818,1,0,,,1,0,,2,
10777,BAN,4,,8,1,2,2,1,1,1,0,.545454545454545,1,1,,,1,0,,3,
10781,BAN,4,,6,1,2,2,1,1,1,1,.727272727272727,1,0,,,1,0,,2,
10782,BAN,4,,8,1,2,2,1,1,0,1,.545454545454545,0,1,,,1,0,,3,
10783,BAN,4,,4,1,2,2,1,1,1,0,.363636363636364,0,0,,,1,0,,0,
10784,BAN,4,,6,1,2,2,1,1,1,0,.363636363636364,0,1,,,0,0,,1,
10785,BAN,4,,8,1,2,2,1,1,1,0,.272727272727273,0,1,,,1,0,,2,
10787,BAN,4,,8,1,2,2,1,0,1,0,,0,1,,,0,0,,3,
10788,BAN,4,,4,1,2,2,1,1,1,1,.909090909090909,1,1,,,0,0,,6,
10789,BAN,4,,8,1,2,2,1,1,1,1,,0,1,,,1,0,,2,
10791,BAN,4,,4,1,2,2,1,1,1,1,.818181818181818,0,0,,,0,0,,2,
10792,BAN,4,,6,1,2,2,1,,,,,,,,,,,,,
10793,BAN,4,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,3,
10794,BAN,4,,8,1,2,2,1,0,1,1,,0,1,,,0,0,,3,
10934,BAN,5,,8,1,2,2,1,1,1,1,.636363636363636,1,1,,,0,0,,3,
10936,BAN,5,,4,1,2,2,1,1,1,0,,0,1,,,0,0,,1,
10938,BAN,5,,6,1,2,2,1,1,1,1,.636363636363636,1,1,,,1,0,,1,
10939,BAN,5,,8,1,2,2,1,1,1,1,.727272727272727,1,1,,,1,0,,3,
10941,BAN,5,,8,1,2,2,1,0,1,0,.363636363636364,0,1,,,0,0,,3,
10944,BAN,5,,4,1,2,2,1,,1,1,,0,1,,,1,0,,2,
10945,BAN,5,,6,1,2,2,1,,0,0,,0,0,,,0,0,,1,
10946,BAN,5,,8,1,2,2,1,1,1,0,,0,1,,,0,0,,3,
10948,BAN,5,,4,1,2,2,1,1,1,0,.363636363636364,0,0,,,0,0,,5,
10949,BAN,5,,8,1,2,2,1,0,1,0,,0,1,,,0,0,,3,
10950,BAN,5,,4,1,2,2,1,1,1,0,.454545454545455,1,0,,,1,0,,1,
10952,BAN,5,,8,1,2,2,1,1,1,0,.545454545454545,1,1,,,0,0,,3,
10956,BAN,5,,6,1,2,2,1,1,1,1,,0,0,,,0,0,,1,
10957,BAN,5,,8,1,2,2,1,1,0,1,,0,0,,,0,0,,1,
10960,BAN,5,,4,1,2,2,1,1,1,0,.454545454545455,0,0,,,0,0,,2,
10961,BAN,5,,8,1,2,2,1,1,1,0,.272727272727273,0,0,,,0,0,,3,
10964,BAN,5,,5,1,2,2,1,,1,1,,0,0,,,1,0,,1,
10965,BAN,5,,6,1,2,2,1,,,,,,,,,,,,,
10967,BAN,5,,5,1,2,2,1,,1,0,,0,1,,,1,0,,1,
10968,BAN,5,,6,1,2,2,1,0,1,0,.272727272727273,0,1,,,0,0,,2,
10969,BAN,5,,8,1,2,2,1,,1,0,,0,1,,,1,0,,3,
10970,BAN,5,,9,3,2,2,2,,,,,,,,,,,,,
10971,BAN,5,,5,1,2,2,1,,1,0,,0,0,,,1,0,,1,
10972,BAN,5,,5,1,2,2,1,1,1,1,.545454545454545,0,1,,,0,0,,3,
10976,BAN,5,,6,1,2,2,1,1,1,1,.636363636363636,1,0,,,1,0,,1,
10977,BAN,5,,8,1,2,2,1,1,1,1,.454545454545455,0,1,,,1,0,,2,
